id_conta,id_cliente,perfil_investidor,data_abertura,created_at,updated_at
1899,5781,ARROJADO,2024-11-21,2024-11-21 15:04:29,2024-11-21 15:04:29
1900,5781,CONSERVADOR,2026-02-24,2026-02-24 11:39:40,2026-02-24 11:39:40
1901,5782,CONSERVADOR,2024-01-09,2024-01-09 08:15:28,2024-01-09 08:15:28
1902,5783,MODERADO,2025-01-27,2025-01-27 15:28:54,2025-01-27 15:28:54
1903,5784,MODERADO,2026-02-14,2026-02-14 17:30:34,2026-02-14 17:30:34
1904,5785,CONSERVADOR,2024-12-03,2024-12-03 10:30:43,2024-12-03 10:30:43
1905,5786,MODERADO,2026-01-23,2026-01-23 15:02:15,2026-01-23 15:02:15
1906,5787,MODERADO,2026-01-25,2026-01-25 14:16:57,2026-01-25 14:16:57
1907,5788,CONSERVADOR,2023-07-17,2023-07-17 18:56:19,2023-07-17 18:56:19
1908,5788,MODERADO,2023-05-05,2023-05-05 17:26:37,2023-05-05 17:26:37
1909,5789,CONSERVADOR,2024-06-20,2024-06-20 14:15:02,2024-06-20 14:15:02
1910,5790,MODERADO,2024-08-13,2024-08-13 11:22:37,2024-08-13 11:22:37
1911,5791,MODERADO,2025-12-10,2025-12-10 18:39:38,2025-12-10 18:39:38
1912,5792,ARROJADO,2024-04-27,2024-04-27 09:28:07,2024-04-27 09:28:07
1913,5793,MODERADO,2025-07-13,2025-07-13 12:03:10,2025-07-13 12:03:10
1914,5793,MODERADO,2024-06-21,2024-06-21 13:19:45,2024-06-21 13:19:45
1915,5794,CONSERVADOR,2025-06-30,2025-06-30 11:37:30,2025-06-30 11:37:30
1916,5795,ARROJADO,2025-11-19,2025-11-19 14:19:18,2025-11-19 14:19:18
1917,5795,MODERADO,2024-02-01,2024-02-01 08:36:22,2024-02-01 08:36:22
1918,5796,CONSERVADOR,2025-02-15,2025-02-15 17:37:03,2025-02-15 17:37:03
1919,5797,CONSERVADOR,2025-05-15,2025-05-15 10:30:32,2025-05-15 10:30:32
1920,5798,CONSERVADOR,2024-10-16,2024-10-16 10:21:41,2024-10-16 10:21:41
1921,5798,ARROJADO,2026-02-18,2026-02-18 11:43:20,2026-02-18 11:43:20
1922,5799,MODERADO,2026-02-24,2026-02-24 14:02:36,2026-02-24 14:02:36
1923,5800,ARROJADO,2025-01-15,2025-01-15 18:43:45,2025-01-15 18:43:45
1924,5801,MODERADO,2023-11-14,2023-11-14 12:56:12,2023-11-14 12:56:12
1925,5802,CONSERVADOR,2026-07-21,2026-07-21 16:07:00,2026-07-21 16:07:00
1926,5803,CONSERVADOR,2025-01-03,2025-01-03 15:11:23,2025-01-03 15:11:23
1927,5804,CONSERVADOR,2023-05-04,2023-05-04 10:27:40,2023-05-04 10:27:40
1928,5805,CONSERVADOR,2023-09-07,2023-09-07 16:49:18,2023-09-07 16:49:18
1929,5805,CONSERVADOR,2025-08-21,2025-08-21 15:16:56,2025-08-21 15:16:56
1930,5806,MODERADO,2024-12-26,2024-12-26 12:37:21,2024-12-26 12:37:21
1931,5807,CONSERVADOR,2023-03-31,2023-03-31 09:19:30,2023-03-31 09:19:30
1932,5808,ARROJADO,2024-09-29,2024-09-29 16:27:52,2024-09-29 16:27:52
1933,5809,CONSERVADOR,2024-11-10,2024-11-10 10:38:02,2024-11-10 10:38:02
1934,5810,CONSERVADOR,2026-07-06,2026-07-06 11:15:25,2026-07-06 11:15:25
1935,5810,MODERADO,2025-09-02,2025-09-02 16:36:57,2025-09-02 16:36:57
1936,5811,MODERADO,2025-05-24,2025-05-24 16:30:29,2025-05-24 16:30:29
1937,5812,CONSERVADOR,2024-03-22,2024-03-22 12:32:00,2024-03-22 12:32:00
1938,5813,CONSERVADOR,2025-07-24,2025-07-24 11:37:15,2025-07-24 11:37:15
1939,5813,MODERADO,2025-07-09,2025-07-09 09:16:19,2025-07-09 09:16:19
1940,5814,MODERADO,2024-03-08,2024-03-08 13:41:05,2024-03-08 13:41:05
1941,5814,CONSERVADOR,2024-11-29,2024-11-29 18:39:06,2024-11-29 18:39:06
1942,5815,ARROJADO,2026-02-23,2026-02-23 08:48:09,2026-02-23 08:48:09
1943,5816,CONSERVADOR,2023-08-27,2023-08-27 16:31:19,2023-08-27 16:31:19
1944,5817,ARROJADO,2026-01-21,2026-01-21 13:35:35,2026-01-21 13:35:35
1945,5818,CONSERVADOR,2023-12-03,2023-12-03 12:09:11,2023-12-03 12:09:11
1946,5819,CONSERVADOR,2023-04-27,2023-04-27 17:32:32,2023-04-27 17:32:32
1947,5820,MODERADO,2025-08-13,2025-08-13 17:40:39,2025-08-13 17:40:39
1948,5821,ARROJADO,2024-02-02,2024-02-02 10:15:39,2024-02-02 10:15:39
1949,5821,MODERADO,2026-02-08,2026-02-08 10:50:42,2026-02-08 10:50:42
1950,5822,CONSERVADOR,2023-06-25,2023-06-25 12:48:50,2023-06-25 12:48:50
1951,5823,CONSERVADOR,2023-02-28,2023-02-28 15:05:05,2023-02-28 15:05:05
1952,5824,CONSERVADOR,2026-07-21,2026-07-21 10:12:55,2026-07-21 10:12:55
1953,5824,ARROJADO,2023-12-10,2023-12-10 12:27:49,2023-12-10 12:27:49
1954,5825,CONSERVADOR,2023-06-15,2023-06-15 13:28:51,2023-06-15 13:28:51
1955,5826,MODERADO,2025-02-03,2025-02-03 08:09:28,2025-02-03 08:09:28
1956,5827,ARROJADO,2025-02-23,2025-02-23 12:06:34,2025-02-23 12:06:34
1957,5828,CONSERVADOR,2026-06-19,2026-06-19 16:58:43,2026-06-19 16:58:43
1958,5829,MODERADO,2024-06-26,2024-06-26 09:54:00,2024-06-26 09:54:00
1959,5830,MODERADO,2025-05-01,2025-05-01 14:07:01,2025-05-01 14:07:01
1960,5831,MODERADO,2023-02-07,2023-02-07 14:36:50,2023-02-07 14:36:50
1961,5832,MODERADO,2026-06-28,2026-06-28 10:35:20,2026-06-28 10:35:20
1962,5833,MODERADO,2024-02-05,2024-02-05 17:27:49,2024-02-05 17:27:49
1963,5834,CONSERVADOR,2023-08-22,2023-08-22 17:37:55,2023-08-22 17:37:55
1964,5835,ARROJADO,2025-09-19,2025-09-19 18:03:01,2025-09-19 18:03:01
1965,5836,ARROJADO,2024-01-28,2024-01-28 10:18:16,2024-01-28 10:18:16
1966,5837,MODERADO,2023-05-28,2023-05-28 15:11:43,2023-05-28 15:11:43
1967,5838,CONSERVADOR,2023-04-30,2023-04-30 13:47:42,2023-04-30 13:47:42
1968,5839,ARROJADO,2023-08-28,2023-08-28 10:55:53,2023-08-28 10:55:53
1969,5840,MODERADO,2024-08-19,2024-08-19 11:40:59,2024-08-19 11:40:59
1970,5841,MODERADO,2023-09-30,2023-09-30 12:18:21,2023-09-30 12:18:21
1971,5842,MODERADO,2024-05-27,2024-05-27 15:55:53,2024-05-27 15:55:53
1972,5843,MODERADO,2024-11-06,2024-11-06 17:05:56,2024-11-06 17:05:56
1973,5844,CONSERVADOR,2026-04-28,2026-04-28 14:43:49,2026-04-28 14:43:49
1974,5845,CONSERVADOR,2025-04-29,2025-04-29 14:52:53,2025-04-29 14:52:53
1975,5846,CONSERVADOR,2024-07-23,2024-07-23 10:34:31,2024-07-23 10:34:31
1976,5847,ARROJADO,2025-05-25,2025-05-25 12:09:51,2025-05-25 12:09:51
1977,5848,CONSERVADOR,2026-01-09,2026-01-09 15:29:36,2026-01-09 15:29:36
1978,5849,MODERADO,2024-02-14,2024-02-14 17:28:49,2024-02-14 17:28:49
1979,5850,MODERADO,2024-05-27,2024-05-27 11:56:03,2024-05-27 11:56:03
1980,5851,MODERADO,2025-04-26,2025-04-26 15:30:35,2025-04-26 15:30:35
1981,5852,CONSERVADOR,2025-07-15,2025-07-15 14:00:52,2025-07-15 14:00:52
1982,5853,MODERADO,2026-02-06,2026-02-06 09:35:13,2026-02-06 09:35:13
1983,5854,MODERADO,2023-04-05,2023-04-05 11:49:11,2023-04-05 11:49:11
1984,5855,CONSERVADOR,2023-11-07,2023-11-07 08:16:48,2023-11-07 08:16:48
1985,5856,MODERADO,2023-05-07,2023-05-07 15:00:46,2023-05-07 15:00:46
1986,5857,MODERADO,2025-02-07,2025-02-07 18:32:08,2025-02-07 18:32:08
1987,5858,ARROJADO,2026-07-13,2026-07-13 17:45:31,2026-07-13 17:45:31
1988,5859,CONSERVADOR,2024-06-05,2024-06-05 16:00:07,2024-06-05 16:00:07
1989,5860,ARROJADO,2026-05-08,2026-05-08 13:31:30,2026-05-08 13:31:30
1990,5861,ARROJADO,2023-01-21,2023-01-21 11:34:55,2023-01-21 11:34:55
1991,5861,CONSERVADOR,2025-06-08,2025-06-08 15:29:09,2025-06-08 15:29:09
1992,5862,ARROJADO,2026-07-25,2026-07-25 13:15:42,2026-07-25 13:15:42
1993,5863,ARROJADO,2023-02-15,2023-02-15 13:41:19,2023-02-15 13:41:19
1994,5864,CONSERVADOR,2025-07-18,2025-07-18 12:25:05,2025-07-18 12:25:05
1995,5865,CONSERVADOR,2026-06-11,2026-06-11 12:59:45,2026-06-11 12:59:45
1996,5866,ARROJADO,2025-06-25,2025-06-25 10:57:02,2025-06-25 10:57:02
1997,5866,MODERADO,2023-10-23,2023-10-23 13:11:30,2023-10-23 13:11:30
1998,5867,ARROJADO,2024-09-03,2024-09-03 15:28:15,2024-09-03 15:28:15
1999,5868,MODERADO,2024-08-25,2024-08-25 13:24:59,2024-08-25 13:24:59
2000,5869,CONSERVADOR,2026-06-14,2026-06-14 11:34:03,2026-06-14 11:34:03
2001,5870,CONSERVADOR,2024-06-17,2024-06-17 10:36:34,2024-06-17 10:36:34
2002,5871,MODERADO,2024-08-09,2024-08-09 18:29:41,2024-08-09 18:29:41
2003,5872,ARROJADO,2023-10-03,2023-10-03 10:54:09,2023-10-03 10:54:09
2004,5873,MODERADO,2025-04-01,2025-04-01 09:48:26,2025-04-01 09:48:26
2005,5874,CONSERVADOR,2025-01-04,2025-01-04 08:45:46,2025-01-04 08:45:46
2006,5875,ARROJADO,2023-03-15,2023-03-15 17:28:02,2023-03-15 17:28:02
2007,5876,MODERADO,2025-09-20,2025-09-20 16:09:38,2025-09-20 16:09:38
2008,5877,ARROJADO,2024-10-12,2024-10-12 16:54:06,2024-10-12 16:54:06
2009,5878,CONSERVADOR,2026-02-15,2026-02-15 08:22:13,2026-02-15 08:22:13
2010,5879,CONSERVADOR,2024-09-14,2024-09-14 11:22:04,2024-09-14 11:22:04
2011,5880,MODERADO,2025-12-20,2025-12-20 10:03:20,2025-12-20 10:03:20
2012,5880,ARROJADO,2024-12-18,2024-12-18 10:27:01,2024-12-18 10:27:01
2013,5881,CONSERVADOR,2023-05-10,2023-05-10 17:49:58,2023-05-10 17:49:58
2014,5882,ARROJADO,2024-03-18,2024-03-18 13:19:19,2024-03-18 13:19:19
2015,5883,CONSERVADOR,2023-02-10,2023-02-10 09:11:31,2023-02-10 09:11:31
2016,5884,CONSERVADOR,2023-01-14,2023-01-14 08:32:16,2023-01-14 08:32:16
2017,5884,CONSERVADOR,2025-06-25,2025-06-25 18:24:45,2025-06-25 18:24:45
2018,5885,MODERADO,2024-06-06,2024-06-06 14:34:53,2024-06-06 14:34:53
2019,5886,MODERADO,2023-09-13,2023-09-13 09:06:44,2023-09-13 09:06:44
2020,5887,MODERADO,2026-07-05,2026-07-05 15:02:04,2026-07-05 15:02:04
2021,5888,CONSERVADOR,2025-08-27,2025-08-27 18:24:59,2025-08-27 18:24:59
2022,5888,CONSERVADOR,2024-09-03,2024-09-03 13:39:42,2024-09-03 13:39:42
2023,5889,ARROJADO,2026-02-17,2026-02-17 08:39:48,2026-02-17 08:39:48
2024,5889,MODERADO,2026-01-31,2026-01-31 10:23:45,2026-01-31 10:23:45
2025,5890,MODERADO,2025-11-23,2025-11-23 08:35:28,2025-11-23 08:35:28
2026,5891,CONSERVADOR,2023-06-12,2023-06-12 13:40:07,2023-06-12 13:40:07
2027,5892,MODERADO,2025-05-10,2025-05-10 09:55:05,2025-05-10 09:55:05
2028,5893,ARROJADO,2023-03-07,2023-03-07 18:12:58,2023-03-07 18:12:58
2029,5893,CONSERVADOR,2026-03-18,2026-03-18 10:42:20,2026-03-18 10:42:20
2030,5894,CONSERVADOR,2024-11-25,2024-11-25 15:17:25,2024-11-25 15:17:25
2031,5894,MODERADO,2023-02-26,2023-02-26 08:28:27,2023-02-26 08:28:27
2032,5895,CONSERVADOR,2025-07-26,2025-07-26 14:32:31,2025-07-26 14:32:31
2033,5896,MODERADO,2025-09-08,2025-09-08 15:15:38,2025-09-08 15:15:38
2034,5897,ARROJADO,2024-05-10,2024-05-10 08:54:46,2024-05-10 08:54:46
2035,5898,CONSERVADOR,2024-05-22,2024-05-22 15:53:54,2024-05-22 15:53:54
2036,5899,CONSERVADOR,2024-01-15,2024-01-15 11:34:18,2024-01-15 11:34:18
2037,5900,CONSERVADOR,2023-02-11,2023-02-11 17:15:05,2023-02-11 17:15:05
2038,5900,MODERADO,2023-01-05,2023-01-05 08:59:52,2023-01-05 08:59:52
2039,5901,CONSERVADOR,2023-12-25,2023-12-25 14:08:22,2023-12-25 14:08:22
2040,5902,ARROJADO,2024-05-07,2024-05-07 18:31:52,2024-05-07 18:31:52
2041,5903,ARROJADO,2026-07-30,2026-07-30 14:12:48,2026-07-30 14:12:48
2042,5904,CONSERVADOR,2023-03-01,2023-03-01 18:33:52,2023-03-01 18:33:52
2043,5905,ARROJADO,2025-07-21,2025-07-21 09:09:54,2025-07-21 09:09:54
2044,5906,CONSERVADOR,2025-03-08,2025-03-08 18:25:35,2025-03-08 18:25:35
2045,5907,CONSERVADOR,2023-07-09,2023-07-09 10:32:39,2023-07-09 10:32:39
2046,5908,CONSERVADOR,2024-03-20,2024-03-20 10:37:01,2024-03-20 10:37:01
2047,5909,CONSERVADOR,2023-06-08,2023-06-08 13:32:22,2023-06-08 13:32:22
2048,5910,MODERADO,2025-08-10,2025-08-10 17:05:53,2025-08-10 17:05:53
2049,5911,MODERADO,2026-07-31,2026-07-31 08:08:20,2026-07-31 08:08:20
2050,5912,CONSERVADOR,2023-05-17,2023-05-17 08:52:31,2023-05-17 08:52:31
2051,5913,MODERADO,2024-07-07,2024-07-07 16:06:19,2024-07-07 16:06:19
2052,5914,CONSERVADOR,2026-03-30,2026-03-30 11:48:37,2026-03-30 11:48:37
2053,5915,MODERADO,2024-02-04,2024-02-04 08:09:31,2024-02-04 08:09:31
2054,5916,CONSERVADOR,2023-09-02,2023-09-02 08:06:06,2023-09-02 08:06:06
2055,5917,MODERADO,2025-11-19,2025-11-19 15:13:05,2025-11-19 15:13:05
2056,5918,CONSERVADOR,2025-11-09,2025-11-09 12:45:32,2025-11-09 12:45:32
2057,5918,MODERADO,2024-03-12,2024-03-12 11:49:35,2024-03-12 11:49:35
2058,5919,CONSERVADOR,2026-07-27,2026-07-27 18:00:19,2026-07-27 18:00:19
2059,5920,MODERADO,2023-07-26,2023-07-26 14:30:20,2023-07-26 14:30:20
2060,5921,MODERADO,2025-06-05,2025-06-05 11:22:55,2025-06-05 11:22:55
2061,5922,CONSERVADOR,2023-02-21,2023-02-21 17:24:37,2023-02-21 17:24:37
2062,5923,ARROJADO,2026-04-25,2026-04-25 16:53:43,2026-04-25 16:53:43
2063,5923,CONSERVADOR,2025-05-16,2025-05-16 09:21:58,2025-05-16 09:21:58
2064,5924,MODERADO,2026-06-07,2026-06-07 16:06:40,2026-06-07 16:06:40
2065,5925,MODERADO,2025-04-28,2025-04-28 10:24:42,2025-04-28 10:24:42
2066,5926,MODERADO,2026-06-26,2026-06-26 12:38:55,2026-06-26 12:38:55
2067,5927,CONSERVADOR,2025-11-01,2025-11-01 13:04:55,2025-11-01 13:04:55
2068,5928,MODERADO,2023-06-30,2023-06-30 11:04:57,2023-06-30 11:04:57
2069,5929,ARROJADO,2023-10-17,2023-10-17 11:08:15,2023-10-17 11:08:15
2070,5930,MODERADO,2024-11-04,2024-11-04 08:19:01,2024-11-04 08:19:01
2071,5931,MODERADO,2023-09-30,2023-09-30 18:59:48,2023-09-30 18:59:48
2072,5932,ARROJADO,2025-09-27,2025-09-27 14:00:17,2025-09-27 14:00:17
2073,5933,MODERADO,2026-03-12,2026-03-12 11:11:30,2026-03-12 11:11:30
2074,5934,ARROJADO,2026-07-24,2026-07-24 16:15:19,2026-07-24 16:15:19
2075,5935,MODERADO,2026-02-11,2026-02-11 15:02:33,2026-02-11 15:02:33
2076,5936,ARROJADO,2025-05-14,2025-05-14 13:30:45,2025-05-14 13:30:45
2077,5937,CONSERVADOR,2023-01-13,2023-01-13 16:56:51,2023-01-13 16:56:51
2078,5938,CONSERVADOR,2023-02-03,2023-02-03 08:05:55,2023-02-03 08:05:55
2079,5939,CONSERVADOR,2024-07-21,2024-07-21 16:30:08,2024-07-21 16:30:08
2080,5940,ARROJADO,2024-06-27,2024-06-27 16:57:28,2024-06-27 16:57:28
2081,5941,MODERADO,2023-09-19,2023-09-19 13:22:53,2023-09-19 13:22:53
2082,5942,CONSERVADOR,2025-07-09,2025-07-09 15:05:03,2025-07-09 15:05:03
2083,5942,CONSERVADOR,2024-04-27,2024-04-27 08:10:49,2024-04-27 08:10:49
2084,5943,MODERADO,2024-08-16,2024-08-16 17:29:02,2024-08-16 17:29:02
2085,5944,CONSERVADOR,2023-11-08,2023-11-08 09:27:31,2023-11-08 09:27:31
2086,5945,CONSERVADOR,2024-10-24,2024-10-24 18:07:42,2024-10-24 18:07:42
2087,5946,CONSERVADOR,2026-02-26,2026-02-26 14:10:55,2026-02-26 14:10:55
2088,5947,CONSERVADOR,2023-04-17,2023-04-17 10:52:36,2023-04-17 10:52:36
2089,5948,MODERADO,2025-11-30,2025-11-30 15:44:29,2025-11-30 15:44:29
2090,5949,CONSERVADOR,2025-04-08,2025-04-08 17:13:04,2025-04-08 17:13:04
2091,5950,ARROJADO,2025-01-24,2025-01-24 14:25:59,2025-01-24 14:25:59
2092,5950,CONSERVADOR,2025-04-06,2025-04-06 18:18:10,2025-04-06 18:18:10
2093,5951,MODERADO,2023-01-13,2023-01-13 16:25:11,2023-01-13 16:25:11
2094,5952,CONSERVADOR,2023-02-08,2023-02-08 08:50:06,2023-02-08 08:50:06
2095,5953,MODERADO,2024-09-10,2024-09-10 10:46:00,2024-09-10 10:46:00
2096,5954,CONSERVADOR,2024-11-14,2024-11-14 12:40:17,2024-11-14 12:40:17
2097,5955,CONSERVADOR,2024-09-06,2024-09-06 15:56:00,2024-09-06 15:56:00
2098,5955,MODERADO,2026-03-14,2026-03-14 08:32:24,2026-03-14 08:32:24
2099,5956,MODERADO,2023-04-20,2023-04-20 11:39:55,2023-04-20 11:39:55
2100,5957,CONSERVADOR,2026-04-22,2026-04-22 11:49:57,2026-04-22 11:49:57
2101,5958,MODERADO,2024-07-01,2024-07-01 12:51:03,2024-07-01 12:51:03
2102,5958,CONSERVADOR,2023-07-18,2023-07-18 16:59:08,2023-07-18 16:59:08
2103,5959,ARROJADO,2025-01-16,2025-01-16 08:58:25,2025-01-16 08:58:25
2104,5960,MODERADO,2026-02-28,2026-02-28 17:14:40,2026-02-28 17:14:40
2105,5961,ARROJADO,2026-01-04,2026-01-04 09:52:09,2026-01-04 09:52:09
2106,5962,CONSERVADOR,2025-05-09,2025-05-09 18:41:06,2025-05-09 18:41:06
2107,5963,CONSERVADOR,2025-08-20,2025-08-20 14:09:55,2025-08-20 14:09:55
2108,5964,MODERADO,2026-01-30,2026-01-30 18:11:37,2026-01-30 18:11:37
2109,5965,CONSERVADOR,2023-10-16,2023-10-16 11:27:01,2023-10-16 11:27:01
2110,5966,MODERADO,2024-06-30,2024-06-30 10:46:26,2024-06-30 10:46:26
2111,5967,CONSERVADOR,2025-02-14,2025-02-14 09:55:40,2025-02-14 09:55:40
2112,5968,ARROJADO,2026-06-28,2026-06-28 15:04:10,2026-06-28 15:04:10
2113,5969,MODERADO,2024-03-27,2024-03-27 16:51:56,2024-03-27 16:51:56
2114,5970,MODERADO,2025-06-19,2025-06-19 15:27:58,2025-06-19 15:27:58
2115,5971,CONSERVADOR,2024-12-22,2024-12-22 12:03:27,2024-12-22 12:03:27
2116,5972,CONSERVADOR,2026-06-02,2026-06-02 14:48:13,2026-06-02 14:48:13
2117,5973,CONSERVADOR,2026-01-02,2026-01-02 09:14:29,2026-01-02 09:14:29
2118,5974,MODERADO,2026-01-26,2026-01-26 12:31:00,2026-01-26 12:31:00
2119,5974,MODERADO,2024-05-23,2024-05-23 10:16:43,2024-05-23 10:16:43
2120,5975,CONSERVADOR,2024-03-11,2024-03-11 15:03:47,2024-03-11 15:03:47
2121,5975,CONSERVADOR,2025-01-03,2025-01-03 18:29:02,2025-01-03 18:29:02
2122,5976,CONSERVADOR,2023-07-01,2023-07-01 17:32:50,2023-07-01 17:32:50
2123,5976,ARROJADO,2023-08-14,2023-08-14 16:02:09,2023-08-14 16:02:09
2124,5977,CONSERVADOR,2023-05-28,2023-05-28 08:25:37,2023-05-28 08:25:37
2125,5977,MODERADO,2024-02-10,2024-02-10 15:07:52,2024-02-10 15:07:52
2126,5978,CONSERVADOR,2023-08-27,2023-08-27 13:27:17,2023-08-27 13:27:17
2127,5979,ARROJADO,2023-06-27,2023-06-27 17:18:25,2023-06-27 17:18:25
2128,5980,CONSERVADOR,2023-04-15,2023-04-15 14:07:33,2023-04-15 14:07:33
2129,5981,CONSERVADOR,2024-12-09,2024-12-09 13:36:02,2024-12-09 13:36:02
2130,5981,MODERADO,2025-01-03,2025-01-03 18:43:17,2025-01-03 18:43:17
2131,5982,ARROJADO,2025-11-06,2025-11-06 15:18:05,2025-11-06 15:18:05
2132,5983,MODERADO,2023-03-21,2023-03-21 12:33:49,2023-03-21 12:33:49
2133,5984,MODERADO,2025-06-01,2025-06-01 14:07:50,2025-06-01 14:07:50
2134,5985,CONSERVADOR,2023-09-17,2023-09-17 10:27:20,2023-09-17 10:27:20
2135,5986,CONSERVADOR,2023-06-21,2023-06-21 13:20:18,2023-06-21 13:20:18
2136,5987,ARROJADO,2026-06-28,2026-06-28 18:38:47,2026-06-28 18:38:47
2137,5988,CONSERVADOR,2025-06-26,2025-06-26 11:58:47,2025-06-26 11:58:47
2138,5989,CONSERVADOR,2026-05-04,2026-05-04 13:15:49,2026-05-04 13:15:49
2139,5989,CONSERVADOR,2026-05-14,2026-05-14 12:42:04,2026-05-14 12:42:04
2140,5990,MODERADO,2024-09-05,2024-09-05 10:19:08,2024-09-05 10:19:08
2141,5991,MODERADO,2023-05-04,2023-05-04 08:45:28,2023-05-04 08:45:28
2142,5992,MODERADO,2026-01-20,2026-01-20 13:39:39,2026-01-20 13:39:39
2143,5992,MODERADO,2024-05-11,2024-05-11 09:21:49,2024-05-11 09:21:49
2144,5993,MODERADO,2023-05-06,2023-05-06 13:32:25,2023-05-06 13:32:25
2145,5994,ARROJADO,2026-05-01,2026-05-01 17:24:10,2026-05-01 17:24:10
2146,5994,ARROJADO,2023-03-12,2023-03-12 11:51:28,2023-03-12 11:51:28
2147,5995,CONSERVADOR,2025-11-03,2025-11-03 10:10:33,2025-11-03 10:10:33
2148,5996,CONSERVADOR,2023-03-11,2023-03-11 11:26:03,2023-03-11 11:26:03
2149,5997,CONSERVADOR,2024-09-19,2024-09-19 08:01:15,2024-09-19 08:01:15
2150,5998,MODERADO,2025-06-25,2025-06-25 15:27:39,2025-06-25 15:27:39
2151,5999,ARROJADO,2023-05-30,2023-05-30 10:26:17,2023-05-30 10:26:17
2152,6000,MODERADO,2026-05-12,2026-05-12 10:59:23,2026-05-12 10:59:23
2153,6001,MODERADO,2023-07-10,2023-07-10 17:16:48,2023-07-10 17:16:48
2154,6002,MODERADO,2023-12-18,2023-12-18 16:08:34,2023-12-18 16:08:34
2155,6003,CONSERVADOR,2023-12-30,2023-12-30 11:35:42,2023-12-30 11:35:42
2156,6004,CONSERVADOR,2023-03-02,2023-03-02 13:06:05,2023-03-02 13:06:05
2157,6005,CONSERVADOR,2025-03-19,2025-03-19 16:04:52,2025-03-19 16:04:52
2158,6006,CONSERVADOR,2024-12-12,2024-12-12 11:58:38,2024-12-12 11:58:38
2159,6007,CONSERVADOR,2024-08-08,2024-08-08 09:18:03,2024-08-08 09:18:03
2160,6008,CONSERVADOR,2024-11-23,2024-11-23 13:08:00,2024-11-23 13:08:00
2161,6009,MODERADO,2024-06-20,2024-06-20 09:52:42,2024-06-20 09:52:42
2162,6009,MODERADO,2025-03-13,2025-03-13 12:37:36,2025-03-13 12:37:36
2163,6010,MODERADO,2026-06-25,2026-06-25 09:42:23,2026-06-25 09:42:23
2164,6011,CONSERVADOR,2023-07-12,2023-07-12 16:50:03,2023-07-12 16:50:03
2165,6011,MODERADO,2025-06-10,2025-06-10 10:04:41,2025-06-10 10:04:41
2166,6012,CONSERVADOR,2023-01-23,2023-01-23 10:05:37,2023-01-23 10:05:37
2167,6013,MODERADO,2025-02-23,2025-02-23 16:39:55,2025-02-23 16:39:55
2168,6014,MODERADO,2024-08-30,2024-08-30 12:42:08,2024-08-30 12:42:08
2169,6014,CONSERVADOR,2025-10-27,2025-10-27 16:33:53,2025-10-27 16:33:53
2170,6015,CONSERVADOR,2025-02-11,2025-02-11 18:26:09,2025-02-11 18:26:09
2171,6016,ARROJADO,2024-07-29,2024-07-29 16:30:10,2024-07-29 16:30:10
2172,6017,MODERADO,2024-11-26,2024-11-26 16:44:13,2024-11-26 16:44:13
2173,6018,CONSERVADOR,2024-04-24,2024-04-24 16:08:46,2024-04-24 16:08:46
2174,6019,ARROJADO,2024-05-14,2024-05-14 14:06:54,2024-05-14 14:06:54
2175,6020,ARROJADO,2023-04-17,2023-04-17 09:24:02,2023-04-17 09:24:02
2176,6021,MODERADO,2024-09-15,2024-09-15 17:23:32,2024-09-15 17:23:32
2177,6022,MODERADO,2024-02-18,2024-02-18 17:36:53,2024-02-18 17:36:53
2178,6023,MODERADO,2023-10-31,2023-10-31 14:37:53,2023-10-31 14:37:53
2179,6023,CONSERVADOR,2023-06-02,2023-06-02 10:05:50,2023-06-02 10:05:50
2180,6024,MODERADO,2024-10-31,2024-10-31 13:25:34,2024-10-31 13:25:34
2181,6025,CONSERVADOR,2025-01-13,2025-01-13 17:38:23,2025-01-13 17:38:23
2182,6025,MODERADO,2026-07-25,2026-07-25 18:41:30,2026-07-25 18:41:30
2183,6026,MODERADO,2026-04-08,2026-04-08 10:39:29,2026-04-08 10:39:29
2184,6026,MODERADO,2024-01-15,2024-01-15 13:25:36,2024-01-15 13:25:36
2185,6027,MODERADO,2023-10-18,2023-10-18 12:34:40,2023-10-18 12:34:40
2186,6028,CONSERVADOR,2024-02-26,2024-02-26 18:44:07,2024-02-26 18:44:07
2187,6028,CONSERVADOR,2026-04-12,2026-04-12 14:55:30,2026-04-12 14:55:30
2188,6029,MODERADO,2025-12-19,2025-12-19 12:11:48,2025-12-19 12:11:48
2189,6029,CONSERVADOR,2024-08-09,2024-08-09 08:25:59,2024-08-09 08:25:59
2190,6030,CONSERVADOR,2025-09-03,2025-09-03 18:14:19,2025-09-03 18:14:19
2191,6031,CONSERVADOR,2024-06-22,2024-06-22 11:38:49,2024-06-22 11:38:49
2192,6032,ARROJADO,2025-07-03,2025-07-03 13:05:44,2025-07-03 13:05:44
2193,6033,CONSERVADOR,2023-05-04,2023-05-04 18:31:04,2023-05-04 18:31:04
2194,6034,CONSERVADOR,2024-04-09,2024-04-09 17:17:48,2024-04-09 17:17:48
2195,6035,MODERADO,2025-12-13,2025-12-13 17:58:04,2025-12-13 17:58:04
2196,6035,ARROJADO,2025-01-09,2025-01-09 09:04:17,2025-01-09 09:04:17
2197,6036,MODERADO,2025-11-20,2025-11-20 10:55:03,2025-11-20 10:55:03
2198,6037,CONSERVADOR,2023-12-27,2023-12-27 09:09:04,2023-12-27 09:09:04
